,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
10908,Maharashtra,Castor seed,2015,2136,875.7,3770.58,25.73
10909,Maharashtra,Cotton(lint),2015,3913930,875.7,1388376,25.27
10910,Maharashtra,Gram,2015,776680,875.7,475866.6,23.79
10911,Maharashtra,Groundnut,2015,216610,875.7,74085,26.32
10912,Maharashtra,Groundnut,2015,116629,875.7,28151.64,25.52
10913,Maharashtra,Jowar,2015,368100,875.7,204864,25.58
10914,Maharashtra,Jowar,2015,837100,875.7,856944,25.14
10915,Maharashtra,Linseed,2015,3988,875.7,5363.16,26.37
10916,Maharashtra,Maize,2015,1159800,875.7,260403,24.62
10917,Maharashtra,Maize,2015,460920,875.7,82067.7,26.78
10918,Maharashtra,Maize,2015,39150,875.7,9603,26.78
10919,Maharashtra,Moong(Green Gram),2015,69032,875.7,120736.44,25.89
10920,Maharashtra,Moong(Green Gram),2015,591,875.7,842.16,25.69
10921,Maharashtra,Niger seed,2015,1867,875.7,4082.1,26.82
10922,Maharashtra,Other  Rabi pulses,2015,44306,875.7,30659.64,26.09
10923,Maharashtra,Other Kharif pulses,2015,36351,875.7,38841.66,23.79
10924,Maharashtra,Ragi,2015,92900,875.7,30261,25.16
10925,Maharashtra,Rice,2015,2517100,875.7,485562,25.91
10926,Maharashtra,Rice,2015,76000,875.7,10362,25.52
10927,Maharashtra,Safflower,2015,12753,875.7,18748.95,26.41
10928,Maharashtra,Sesamum,2015,3511,875.7,9286.53,27.24
10929,Maharashtra,Sesamum,2015,907,875.7,536.91,25.41
10930,Maharashtra,Small millets,2015,16200,875.7,15906,25.73
10931,Maharashtra,Small millets,2015,4856,875.7,5227.2,25.27
10932,Maharashtra,Small millets,2015,9870,875.7,4075.5,23.79
10933,Maharashtra,Soyabean,2015,1794590,875.7,1221660,26.32
10934,Maharashtra,Sugarcane,2015,69235400,875.7,325743,25.52
10935,Maharashtra,Sunflower,2015,2440,875.7,6115.56,25.58
10936,Maharashtra,Sunflower,2015,7250,875.7,9448.23,25.14
10937,Maharashtra,Sunflower,2015,1335,875.7,336.6,26.37
10938,Maharashtra,Tobacco,2015,2803,875.7,529.98,24.62
10939,Maharashtra,Urad,2015,61420,875.7,94347,26.78
10940,Maharashtra,Wheat,2015,981351,875.7,300581.82,26.78
10941,Maharashtra,other oilseeds,2015,2364,875.7,3020.82,25.89
10942,Maharashtra,other oilseeds,2015,340,875.7,101.31,25.69
10943,Maharashtra,Arhar/Tur,2016,2089252,1151.1,502475.05,26.82
10944,Maharashtra,Bajra,2016,799743,1151.1,292978.35,26.09
10945,Maharashtra,Castor seed,2016,2074,1151.1,2467.15,23.79
10946,Maharashtra,Cotton(lint),2016,10754986,1151.1,1474368,25.16
10947,Maharashtra,Gram,2016,1940925,1151.1,675195.5,25.91
10948,Maharashtra,Groundnut,2016,286827,1151.1,82278,25.52
10949,Maharashtra,Groundnut,2016,133475,1151.1,42003.5,26.41
10950,Maharashtra,Jowar,2016,575376,1151.1,211197,27.24
10951,Maharashtra,Jowar,2016,1963350,1151.1,1054210.5,25.41
10952,Maharashtra,Linseed,2016,3354,1151.1,4971.05,25.73
10953,Maharashtra,Maize,2016,2136362,1151.1,230415.5,25.27
10954,Maharashtra,Maize,2016,1084699,1151.1,120713.25,23.79
10955,Maharashtra,Maize,2016,107630,1151.1,17570,26.32
10956,Maharashtra,Moong(Green Gram),2016,260048,1151.1,155493.45,25.52
10957,Maharashtra,Niger seed,2016,2320,1151.1,4918.2,25.58
10958,Maharashtra,Other  Rabi pulses,2016,69160,1151.1,42763,25.14
10959,Maharashtra,Other Cereals,2016,24148,1151.1,15445.5,26.37
10960,Maharashtra,Other Cereals,2016,4166,1151.1,3714.2,24.62
10961,Maharashtra,Other Cereals,2016,44420,1151.1,10234,26.78
10962,Maharashtra,Other Kharif pulses,2016,40031,1151.1,30499,26.78
10963,Maharashtra,Other Summer Pulses,2016,1443,1151.1,759.5,25.89
10964,Maharashtra,Ragi,2016,111073,1151.1,32488.75,25.69
10965,Maharashtra,Rapeseed &Mustard,2016,3317,1151.1,3231.55,26.82
10966,Maharashtra,Rice,2016,3419021,1151.1,513005.5,26.09
10967,Maharashtra,Rice,2016,161900,1151.1,24374,23.79
10968,Maharashtra,Safflower,2016,52430,1151.1,26484.5,25.16
10969,Maharashtra,Sesamum,2016,6786,1151.1,10212.3,25.91
10970,Maharashtra,Sesamum,2016,55588,1151.1,816.2,25.52
10971,Maharashtra,Sesamum,2016,409,1151.1,694.4,26.41
10972,Maharashtra,Soyabean,2016,4586715,1151.1,1344294,27.24
10973,Maharashtra,Sugarcane,2016,54236984,1151.1,221644.15,25.41
10974,Maharashtra,Sunflower,2016,5877,1151.1,7376.6,25.73
10975,Maharashtra,Sunflower,2016,28440,1151.1,13033.3,25.27
10976,Maharashtra,Sunflower,2016,869,1151.1,238,23.79
10977,Maharashtra,Tobacco,2016,1100,1151.1,280,26.32
10978,Maharashtra,Urad,2016,183121,1151.1,118280.4,25.52
10979,Maharashtra,Wheat,2016,2214012,1151.1,445202.1,25.58
10980,Maharashtra,other oilseeds,2016,104,1151.1,98.35,25.14
10981,Maharashtra,Arhar/Tur,2017,1250678,1129.5,522539.9,26.37
10982,Maharashtra,Bajra,2017,669176,1129.5,299376.54,24.62
10983,Maharashtra,Castor seed,2017,1368,1129.5,2337.76,26.78
10984,Maharashtra,Cotton(lint),2017,6093512,1129.5,1653310.84,26.78
10985,Maharashtra,Gram,2017,2048892,1129.5,848939.38,25.89
10986,Maharashtra,Groundnut,2017,276066,1129.5,91141.86,25.69
10987,Maharashtra,Groundnut,2017,69376,1129.5,19485.26,26.82
10988,Maharashtra,Jowar,2017,547246,1129.5,214813.24,26.09
10989,Maharashtra,Jowar,2017,1842436,1129.5,1101564.9,23.79
10990,Maharashtra,Linseed,2017,3257,1129.5,4024.58,25.16
10991,Maharashtra,Maize,2017,2165565,1129.5,264018.3,25.91
10992,Maharashtra,Maize,2017,904932,1129.5,126820.82,25.52
10993,Maharashtra,Maize,2017,54906,1129.5,13300.76,26.41
10994,Maharashtra,Moong(Green Gram),2017,158517,1129.5,164187.36,27.24
10995,Maharashtra,Niger seed,2017,2060,1129.5,4927.84,25.41
10996,Maharashtra,Other  Rabi pulses,2017,50909,1129.5,38655.5,25.73
10997,Maharashtra,Other Cereals,2017,20834,1129.5,15862.72,25.27
10998,Maharashtra,Other Cereals,2017,3715,1129.5,2695.72,23.79
10999,Maharashtra,Other Cereals,2017,12765,1129.5,6356.26,26.32
11000,Maharashtra,Other Kharif pulses,2017,53793,1129.5,30983.68,25.52
11001,Maharashtra,Other Summer Pulses,2017,691,1129.5,822.32,25.58
11002,Maharashtra,Ragi,2017,106410,1129.5,35270.46,25.14
11003,Maharashtra,Rapeseed &Mustard,2017,2289,1129.5,2536.5,26.37
11004,Maharashtra,Rice,2017,2668600,1129.5,541410.7,24.62
11005,Maharashtra,Rice,2017,62200,1129.5,9947.64,26.78
11006,Maharashtra,Safflower,2017,21556,1129.5,14782.76,26.78
11007,Maharashtra,Sesamum,2017,5090,1129.5,10192.36,25.89
11008,Maharashtra,Sesamum,2017,1414,1129.5,1380.54,25.69
11009,Maharashtra,Sesamum,2017,169,1129.5,327.18,26.82
11010,Maharashtra,Soyabean,2017,3805544,1129.5,1403617.02,26.09
11011,Maharashtra,Sugarcane,2017,82539200,1129.5,342773.3,23.79
11012,Maharashtra,Sunflower,2017,7977,1129.5,6268.86,25.16
11013,Maharashtra,Sunflower,2017,12297,1129.5,9126.08,25.91
11014,Maharashtra,Sunflower,2017,450,1129.5,140.98,25.52
11015,Maharashtra,Tobacco,2017,700,1129.5,208.62,26.41
11016,Maharashtra,Urad,2017,121178,1129.5,133219.26,27.24
11017,Maharashtra,Wheat,2017,1884842,1129.5,432337.97,25.41
11018,Maharashtra,other oilseeds,2017,175,1129.5,235.98,25.73
11019,Maharashtra,Arhar/Tur,2018,834489,1387.4,441458.15,25.27
11020,Maharashtra,Bajra,2018,332231,1387.4,213355.59,23.79
11021,Maharashtra,Castor seed,2018,3649,1387.4,4386.9,26.32
11022,Maharashtra,Cotton(lint),2018,6593117,1387.4,1476558.3,25.52
11023,Maharashtra,Gram,2018,1396800,1387.4,592977,25.58
11024,Maharashtra,Groundnut,2018,203522,1387.4,76067.6,25.14
11025,Maharashtra,Groundnut,2018,35102,1387.4,9393.65,26.37
11026,Maharashtra,Jowar,2018,429671,1387.4,185607.1,24.62
11027,Maharashtra,Jowar,2018,767530,1387.4,668134.95,26.78
11028,Maharashtra,Linseed,2018,2732,1387.4,2454.9,26.78
11029,Maharashtra,Maize,2018,1364959,1387.4,247787.05,25.89
11030,Maharashtra,Maize,2018,379865,1387.4,70493.15,25.88
11031,Maharashtra,Maize,2018,20570,1387.4,5997.25,27.46
11032,Maharashtra,Moong(Green Gram),2018,203771,1387.4,168367.15,26.1
11033,Maharashtra,Niger seed,2018,1336,1387.4,3825.15,24.34
11034,Maharashtra,Other  Rabi pulses,2018,51185,1387.4,38388,25.22
11035,Maharashtra,Other Cereals,2018,21610,1387.4,16324.7,25.75
11036,Maharashtra,Other Cereals,2018,4423,1387.4,4565.05,25.92
11037,Maharashtra,Other Cereals,2018,7309,1387.4,4340.7,26.34
11038,Maharashtra,Other Kharif pulses,2018,41185,1387.4,30542.4,27.24
11039,Maharashtra,Other Summer Pulses,2018,648,1387.4,710.5,25.5
11040,Maharashtra,Ragi,2018,93472,1387.4,28103.95,26.32
11041,Maharashtra,Rapeseed &Mustard,2018,1979,1387.4,2008.3,25.27
11042,Maharashtra,Rice,2018,3143748,1387.4,496105.75,24.34
11043,Maharashtra,Rice,2018,132050,1387.4,16639.35,26.07
11044,Maharashtra,Safflower,2018,11965,1387.4,8792.7,25.92
11045,Maharashtra,Sesamum,2018,6270,1387.4,12926.2,25.66
11046,Maharashtra,Sesamum,2018,96,1387.4,306.25,25.06
11047,Maharashtra,Sesamum,2018,183,1387.4,484.75,27.07
11048,Maharashtra,Soyabean,2018,4610936,1387.4,1426310.9,24.74
11049,Maharashtra,Sugarcane,2018,89770489,1387.4,406992.6,27.04
11050,Maharashtra,Sunflower,2018,2610,1387.4,5609.1,27.04
11051,Maharashtra,Sunflower,2018,437,1387.4,99.75,25.97
11052,Maharashtra,Tobacco,2018,803,1387.4,161,25.88
11053,Maharashtra,Urad,2018,154473,1387.4,128314.9,27.46
11054,Maharashtra,Wheat,2018,1249407,1387.4,292048.1375,26.1
11055,Maharashtra,other oilseeds,2018,15,1387.4,29.05,24.34
11056,Maharashtra,Arhar/Tur,2019,1196801,1555.8,488067.74,25.22
11057,Maharashtra,Bajra,2019,512321,1555.8,248929.71,25.75
11058,Maharashtra,Cotton(lint),2019,6639185,1555.8,1661792.47,25.92
11059,Maharashtra,Gram,2019,2240091,1555.8,755986.96,26.34
11060,Maharashtra,Groundnut,2019,191433,1555.8,81807.74,27.24
11061,Maharashtra,Groundnut,2019,117539,1555.8,25774.94,25.5
11062,Maharashtra,Jowar,2019,273081,1555.8,144255.97,26.32
11063,Maharashtra,Jowar,2019,1591616,1555.8,733188.67,25.27
11064,Maharashtra,Linseed,2019,1936,1555.8,2032.41,24.34
11065,Maharashtra,Maize,2019,1051683,1555.8,285533.07,26.07
11066,Maharashtra,Maize,2019,795312,1555.8,110242.24,25.92
11067,Maharashtra,Maize,2019,112994,1555.8,21087.78,25.66
11068,Maharashtra,Moong(Green Gram),2019,150720,1555.8,143111.56,25.06
11069,Maharashtra,Niger seed,2019,1626,1555.8,3006.62,27.07
11070,Maharashtra,Other  Rabi pulses,2019,66053,1555.8,46296.62,24.74
11071,Maharashtra,Other Cereals,2019,22030,1555.8,15162.97,27.04
11072,Maharashtra,Other Cereals,2019,3748,1555.8,3942.35,27.04
11073,Maharashtra,Other Cereals,2019,77375,1555.8,22848.61,25.97
11074,Maharashtra,Other Kharif pulses,2019,38650,1555.8,32755.36,25.88
11075,Maharashtra,Other Summer Pulses,2019,5526,1555.8,4693.45,27.46
11076,Maharashtra,Ragi,2019,87270,1555.8,30423.25,26.1
11077,Maharashtra,Rapeseed &Mustard,2019,3204,1555.8,3891.29,24.34
11078,Maharashtra,Rice,2019,2701810,1555.8,546894.41,25.22
11079,Maharashtra,Rice,2019,195623,1555.8,27711.52,25.75
11080,Maharashtra,Safflower,2019,14917,1555.8,7993.11,25.92
11081,Maharashtra,Sesamum,2019,3617,1555.8,7423.31,26.34
11082,Maharashtra,Sesamum,2019,589,1555.8,697.08,27.24
11083,Maharashtra,Sesamum,2019,984,1555.8,1484.81,25.5
11084,Maharashtra,Soyabean,2019,4825628,1555.8,1525847.07,26.32
11085,Maharashtra,Sugarcane,2019,69312919,1555.8,304290.59,25.27
11086,Maharashtra,Sunflower,2019,6780,1555.8,7115.1,24.34
11087,Maharashtra,Sunflower,2019,1843,1555.8,1262.07,26.07
11088,Maharashtra,Sunflower,2019,3511,1555.8,1909.57,25.92
11089,Maharashtra,Tobacco,2019,828,1555.8,168.72,25.66
11090,Maharashtra,Urad,2019,151195,1555.8,125995.73,25.06
11091,Maharashtra,Wheat,2019,1793440,1555.8,391077.05,27.07
11092,Maharashtra,other oilseeds,2019,3249,1555.8,3934.58,24.74
11093,Maharashtra,other oilseeds,2019,3231,1555.8,3891.29,27.04
11094,Maharashtra,other oilseeds,2019,686,1555.8,472.12,27.04
11095,Manipur,Arhar/Tur,2003,20,687.7,9.6,25.97
11096,Manipur,Banana,2003,15308,687.7,468,25.88
11097,Manipur,Cashewnut,2003,130,687.7,78,27.46
11098,Manipur,Dry chillies,2003,7850,687.7,3213.6,26.1
11099,Manipur,Ginger,2003,2390,687.7,348,24.34
11100,Manipur,Maize,2003,7530,687.7,561.6,25.22
11101,Manipur,Onion,2003,2060,687.7,232.8,25.75
11102,Manipur,Other Kharif pulses,2003,1190,687.7,561.6,25.92
11103,Manipur,Peas & beans (Pulses),2003,2030,687.7,955.2,26.34
11104,Manipur,Rapeseed &Mustard,2003,10,687.7,4.8,27.24
11105,Manipur,Rice,2003,381240,687.7,37879.2,25.5
11106,Manipur,Sesamum,2003,400,687.7,194.4,26.32
11107,Manipur,Soyabean,2003,290,687.7,76.8,25.27
11108,Manipur,Sugarcane,2003,10780,687.7,79.2,24.34
11109,Manipur,Sweet potato,2003,673,687.7,24.48,26.07
11110,Manipur,Tapioca,2003,1360,687.7,58.32,25.92
11111,Manipur,Turmeric,2003,380,687.7,132,25.66
11112,Manipur,Arhar/Tur,2008,587,1134.8,47.25,25.06
11113,Manipur,Banana,2008,64424,1134.8,449.19,27.07
11114,Manipur,Cowpea(Lobia),2008,1019,1134.8,85.32,24.74
11115,Manipur,Dry chillies,2008,59169,1134.8,716.58,27.04
11116,Manipur,Ginger,2008,24794,1134.8,188.82,27.04
11117,Manipur,Gram,2008,457,1134.8,49.32,25.97
11118,Manipur,Groundnut,2008,2341,1134.8,289.53,25.88
11119,Manipur,Maize,2008,32250,1134.8,1618.2,27.46
11120,Manipur,Maize,2008,3130,1134.8,202.5,26.1
11121,Manipur,Masoor,2008,377,1134.8,40.95,24.34
11122,Manipur,Moong(Green Gram),2008,474,1134.8,38.79,25.22
11123,Manipur,Other  Rabi pulses,2008,3910,1134.8,432.45,25.75
11124,Manipur,Other Kharif pulses,2008,1463,1134.8,117.81,25.92
11125,Manipur,Peas & beans (Pulses),2008,12869,1134.8,1394.28,26.34
11126,Manipur,Potato,2008,108000,1134.8,1170,27.24
11127,Manipur,Rapeseed &Mustard,2008,20000,1134.8,2340,25.5
11128,Manipur,Rice,2008,518250,1134.8,18989.1,26.32
11129,Manipur,Soyabean,2008,3809,1134.8,448.47,25.27
11130,Manipur,Sugarcane,2008,298000,1134.8,463.5,24.34
11131,Manipur,Turmeric,2008,9884,1134.8,75.06,26.07
11132,Manipur,Urad,2008,1609,1134.8,133.83,25.92
11133,Manipur,Wheat,2008,5120,1134.8,184.5,25.66
11134,Manipur,Arhar/Tur,2009,149,992.5,28.56,25.06
11135,Manipur,Banana,2009,60933,992.5,992.97,27.07
11136,Manipur,Cowpea(Lobia),2009,157,992.5,31.45,24.74
11137,Manipur,Dry chillies,2009,60712,992.5,1380.74,27.04
11138,Manipur,Ginger,2009,24895,992.5,356.66,27.04
11139,Manipur,Gram,2009,1584,992.5,314.16,25.97
11140,Manipur,Groundnut,2009,280,992.5,80.75,25.88
11141,Manipur,Maize,2009,33950,992.5,3111,27.46
11142,Manipur,Maize,2009,23170,992.5,2295,26.1
11143,Manipur,Masoor,2009,1195,992.5,240.21,24.34
11144,Manipur,Moong(Green Gram),2009,155,992.5,32.3,25.22
11145,Manipur,Other  Rabi pulses,2009,7851,992.5,1528.81,25.75
11146,Manipur,Other Kharif pulses,2009,250,992.5,48.62,25.92
11147,Manipur,Peas & beans (Pulses),2009,31587,992.5,6246.82,26.34
11148,Manipur,Potato,2009,113860,992.5,2320.5,27.24
11149,Manipur,Rapeseed &Mustard,2009,43640,992.5,9520,25.5
11150,Manipur,Rice,2009,265090,992.5,19361.3,26.32
11151,Manipur,Soyabean,2009,340,992.5,96.05,25.27
11152,Manipur,Sugarcane,2009,227130,992.5,657.9,24.34
11153,Manipur,Turmeric,2009,15410,992.5,220.15,26.07
11154,Manipur,Urad,2009,297,992.5,61.37,25.92
11155,Manipur,Wheat,2009,25050,992.5,2040,25.66
11156,Manipur,Arhar/Tur,2010,508,2160.5,117.6,25.06
11157,Manipur,Banana,2010,76422,2160.5,1415.76,27.07
11158,Manipur,Cowpea(Lobia),2010,970,2160.5,213.6,24.74
11159,Manipur,Dry chillies,2010,61661,2160.5,1970.4,27.04
11160,Manipur,Ginger,2010,25443,2160.5,528,27.04
11161,Manipur,Gram,2010,470,2160.5,141.6,25.97
11162,Manipur,Groundnut,2010,2207,2160.5,738,25.88
11163,Manipur,Maize,2010,33510,2160.5,4444.8,27.46
11164,Manipur,Maize,2010,8000,2160.5,924,26.1
11165,Manipur,Masoor,2010,379,2160.5,115.2,24.34
11166,Manipur,Moong(Green Gram),2010,399,2160.5,93.6,25.22
11167,Manipur,Other  Rabi pulses,2010,4218,2160.5,1216.8,25.75
11168,Manipur,Other Kharif pulses,2010,1619,2160.5,348,25.92
11169,Manipur,Peas & beans (Pulses),2010,14118,2160.5,3866.4,26.34
11170,Manipur,Potato,2010,114000,2160.5,3276,27.24
11171,Manipur,Rapeseed &Mustard,2010,20850,2160.5,6420,25.5
11172,Manipur,Rice,2010,480240,2160.5,51043.2,26.32
11173,Manipur,Soyabean,2010,3635,2160.5,1122,25.27
11174,Manipur,Sugarcane,2010,301310,2160.5,1248,24.34
11175,Manipur,Turmeric,2010,16323,2160.5,345.6,26.07
11176,Manipur,Urad,2010,1710,2160.5,360,25.92
11177,Manipur,Wheat,2010,5250,2160.5,504,25.66
11178,Manipur,Arhar/Tur,2011,524,1533.561905,179.85,25.06
11179,Manipur,Banana,2011,81942,1533.561905,2072.07,27.07
11180,Manipur,Cowpea(Lobia),2011,980,1533.561905,296.67,24.74
11181,Manipur,Dry chillies,2011,63360,1533.561905,2751.21,27.04
11182,Manipur,Ginger,2011,27538,1533.561905,783.42,27.04
11183,Manipur,Gram,2011,521,1533.561905,201.3,25.97
11184,Manipur,Groundnut,2011,2856,1533.561905,1107.15,25.88
11185,Manipur,Maize,2011,35500,1533.561905,6600,27.46
11186,Manipur,Maize,2011,10500,1533.561905,1600.5,26.1
11187,Manipur,Masoor,2011,434,1533.561905,170.61,24.34
11188,Manipur,Moong(Green Gram),2011,420,1533.561905,144.87,25.22
11189,Manipur,Other  Rabi pulses,2011,4328,1533.561905,1649.67,25.75
11190,Manipur,Other Kharif pulses,2011,1623,1533.561905,482.13,25.92
11191,Manipur,Peas & beans (Pulses),2011,16368,1533.561905,5782.92,26.34
11192,Manipur,Potato,2011,122000,1533.561905,4752,27.24
11193,Manipur,Rapeseed &Mustard,2011,21040,1533.561905,9075,25.5
11194,Manipur,Rice,2011,591000,1533.561905,73811.1,26.32
11195,Manipur,Soyabean,2011,4504,1533.561905,1664.85,25.27
11196,Manipur,Sugarcane,2011,333000,1533.561905,1897.5,24.34
11197,Manipur,Turmeric,2011,17847,1533.561905,513.48,26.07
11198,Manipur,Urad,2011,1650,1533.561905,496.98,25.92
11199,Manipur,Wheat,2011,5370,1533.561905,709.5,25.66
11200,Manipur,Arhar/Tur,2012,407,1176.7,137.95,25.06
11201,Manipur,Banana,2012,88186,1176.7,2040.11,27.07
11202,Manipur,Cowpea(Lobia),2012,831,1176.7,260.4,24.74
11203,Manipur,Dry chillies,2012,67773,1176.7,2659.49,27.04
11204,Manipur,Ginger,2012,29217,1176.7,767.56,27.04
11205,Manipur,Gram,2012,604,1176.7,220.1,25.97
11206,Manipur,Groundnut,2012,2562,1176.7,1005.95,25.75
11207,Manipur,Maize,2012,25470,1176.7,3918.4,26.74
11208,Manipur,Maize,2012,19000,1176.7,2108,26.03
11209,Manipur,Masoor,2012,514,1176.7,193.44,24.29
11210,Manipur,Moong(Green Gram),2012,311,1176.7,105.4,25.22
11211,Manipur,Other  Rabi pulses,2012,5310,1176.7,1891,25.33
11212,Manipur,Other Kharif pulses,2012,1479,1176.7,443.3,25.87
11213,Manipur,Peas & beans (Pulses),2012,17313,1176.7,5697.49,26.54
11214,Manipur,Potato,2012,127000,1176.7,4650,27.07
11215,Manipur,Rapeseed &Mustard,2012,30210,1176.7,11160,25.01
11216,Manipur,Rice,2012,257580,1176.7,38033.9,25.92
11217,Manipur,Soyabean,2012,3941,1176.7,1505.05,25.33
11218,Manipur,Sugarcane,2012,311690,1176.7,1705,24.29
11219,Manipur,Turmeric,2012,19073,1176.7,505.3,25.75
11220,Manipur,Urad,2012,1584,1176.7,449.5,25.87
11221,Manipur,Wheat,2012,6000,1176.7,744,25.71
11222,Manipur,Arhar/Tur,2013,521,1428.8,145.8,24.84
11223,Manipur,Banana,2013,90452,1428.8,1809,26.46
11224,Manipur,Cowpea(Lobia),2013,970,1428.8,253.8,24.71
11225,Manipur,Dry chillies,2013,70617,1428.8,2416.5,26.55
11226,Manipur,Ginger,2013,34200,1428.8,769.5,26.55
11227,Manipur,Gram,2013,670,1428.8,197.1,25.95
11228,Manipur,Groundnut,2013,2861,1428.8,909.9,25.75
11229,Manipur,Maize,2013,42750,1428.8,5289.3,26.74
11230,Manipur,Maize,2013,15190,1428.8,1703.7,26.03
11231,Manipur,Masoor,2013,569,1428.8,167.4,24.29
11232,Manipur,Moong(Green Gram),2013,422,1428.8,118.8,25.22
11233,Manipur,Other  Rabi pulses,2013,5445,1428.8,1606.5,25.33
11234,Manipur,Other Kharif pulses,2013,1652,1428.8,405,25.87
11235,Manipur,Peas & beans (Pulses),2013,16546,1428.8,4870.8,26.54
11236,Manipur,Potato,2013,125420,1428.8,3996,27.07
11237,Manipur,Rapeseed &Mustard,2013,23670,1428.8,7632.9,25.01
11238,Manipur,Rice,2013,597670,1428.8,60156,25.92
11239,Manipur,Soyabean,2013,4300,1428.8,1363.5,25.33
11240,Manipur,Sugarcane,2013,339310,1428.8,1579.5,24.29
11241,Manipur,Turmeric,2013,22920,1428.8,515.7,25.75
11242,Manipur,Urad,2013,1643,1428.8,394.2,25.87
11243,Manipur,Wheat,2013,5400,1428.8,583.2,25.71
11244,Manipur,Arhar/Tur,2014,507,987.5,168.63,24.84
11245,Manipur,Banana,2014,94222,987.5,2307.69,26.46
11246,Manipur,Cashewnut,2014,19,987.5,10.23,24.71
11247,Manipur,Cowpea(Lobia),2014,1019,987.5,318.78,26.55
11248,Manipur,Dry chillies,2014,76782,987.5,3134.34,26.55
11249,Manipur,Ginger,2014,36613,987.5,998.58,25.95
11250,Manipur,Gram,2014,577,987.5,224.4,25.75
11251,Manipur,Groundnut,2014,2839,987.5,1110.45,26.74
11252,Manipur,Maize,2014,43350,987.5,6464.7,26.03
11253,Manipur,Maize,2014,15400,987.5,2178,24.29
11254,Manipur,Masoor,2014,471,987.5,184.8,25.22
11255,Manipur,Moong(Green Gram),2014,417,987.5,141.24,25.33
11256,Manipur,Other  Rabi pulses,2014,5200,987.5,1980,25.87
11257,Manipur,Other Kharif pulses,2014,1749,987.5,512.82,26.54
11258,Manipur,Peas & beans (Pulses),2014,17106,987.5,5973.33,27.07
11259,Manipur,Potato,2014,125420,987.5,4884,25.01
11260,Manipur,Rapeseed &Mustard,2014,24520,987.5,9329.1,25.92
11261,Manipur,Rice,2014,501980,987.5,74045.4,25.33
